dataset,N,N_indexed,exception_rate,users,roles,predicate_implementation,seed,predicate_lookup_latency_ns,query_latency_overhead_pct,memory_ratio_vs_shared,effective_view_class_count,overlay_count,drift10,operational_leakage,revocation_throughput
LegalBench-RAG,1200000,1200000,0.0,100000,10,short_sorted_vector,2,49.51478,0.827445,1.0,9,10,0.005751,0.0,39918.112
LegalBench-RAG,1200000,1200000,0.0,100000,10,short_sorted_vector,3,45.179442,0.264174,1.0,10,10,0.006452,0.0,40409.12
LegalBench-RAG,1200000,1200000,0.0,100000,10,short_sorted_vector,4,42.006573,0.0,1.0,9,10,0.004537,0.0,40211.88
LegalBench-RAG,1200000,1200000,0.0,100000,10,hash_set,0,40.423742,0.0,1.0,10,10,0.007962,0.0,40062.505
LegalBench-RAG,1200000,1200000,0.0,100000,10,hash_set,1,41.192479,0.558445,1.0,10,10,0.006055,0.0,38887.658
LegalBench-RAG,1200000,1200000,0.0,100000,10,hash_set,2,39.766607,0.324203,1.0,10,10,0.007998,0.0,41086.275
LegalBench-RAG,1200000,1200000,0.0,100000,10,hash_set,3,43.772151,0.103764,1.0,9,10,0.006675,0.0,42443.347
LegalBench-RAG,1200000,1200000,0.0,100000,10,hash_set,4,43.078637,0.521381,1.0,10,10,0.007212,0.0,42048.571
LegalBench-RAG,1200000,1200000,0.0,100000,10,roaring_bitmap,0,36.283764,0.757191,1.0,9,10,0.007086,0.0,40285.001
LegalBench-RAG,1200000,1200000,0.0,100000,10,roaring_bitmap,1,33.90236,0.53812,1.0,10,10,0.005205,0.0,40628.792
LegalBench-RAG,1200000,1200000,0.0,100000,10,roaring_bitmap,2,31.9608,0.553752,1.0,9,10,0.006983,0.0,40709.852
LegalBench-RAG,1200000,1200000,0.0,100000,10,roaring_bitmap,3,37.893548,0.336636,1.0,10,10,0.003616,0.0,41985.418
LegalBench-RAG,1200000,1200000,0.0,100000,10,roaring_bitmap,4,33.499441,0.492917,1.0,9,10,0.005201,0.0,42093.195
LegalBench-RAG,1200000,1200000,0.0,100000,10,role_bitset,0,32.068762,0.119097,1.0,9,10,0.006195,0.0,43144.629
LegalBench-RAG,1200000,1200000,0.0,100000,10,role_bitset,1,22.375931,0.466186,1.0,9,10,0.006253,0.0,45282.29
LegalBench-RAG,1200000,1200000,0.0,100000,10,role_bitset,2,23.984572,0.597423,1.0,9,10,0.00838,0.0,44002.325
LegalBench-RAG,1200000,1200000,0.0,100000,10,role_bitset,3,26.28575,0.42621,1.0,9,10,0.004257,0.0,42050.249
LegalBench-RAG,1200000,1200000,0.0,100000,10,role_bitset,4,24.840119,0.541498,1.0,9,10,0.00319,0.0,42204.773
LegalBench-RAG,1200000,1200000,0.0,100000,10,effective_view_id,0,25.902433,0.768465,1.0,9,10,0.003854,0.0,44604.777
LegalBench-RAG,1200000,1200000,0.0,100000,10,effective_view_id,1,27.607634,0.416872,1.0,10,10,0.007756,0.0,38742.856
LegalBench-RAG,1200000,1200000,0.0,100000,10,effective_view_id,2,32.66451,0.583383,1.0,9,10,0.006529,0.0,41122.476
LegalBench-RAG,1200000,1200000,0.0,100000,10,effective_view_id,3,26.118713,0.704238,1.0,9,10,0.00686,0.0,39493.751
LegalBench-RAG,1200000,1200000,0.0,100000,10,effective_view_id,4,24.943762,0.0,1.0,9,10,0.005284,0.0,37295.469
LegalBench-RAG,1200000,1200000,0.0,100000,50,short_sorted_vector,0,47.100148,0.407678,1.0,50,50,0.007587,0.0,40175.633
LegalBench-RAG,1200000,1200000,0.0,100000,50,short_sorted_vector,1,53.84747,0.337557,1.0,49,50,0.007853,0.0,43226.87
LegalBench-RAG,1200000,1200000,0.0,100000,50,short_sorted_vector,2,53.186447,0.450176,1.0,51,50,0.007367,0.0,42838.758
LegalBench-RAG,1200000,1200000,0.0,100000,50,short_sorted_vector,3,52.729729,0.774299,1.0,48,50,0.002757,0.0,40617.868
LegalBench-RAG,1200000,1200000,0.0,100000,50,short_sorted_vector,4,47.156451,1.092047,1.0,49,50,0.00773,0.0,40114.71
LegalBench-RAG,1200000,1200000,0.0,100000,50,hash_set,0,39.885259,0.712326,1.0,49,50,0.005346,0.0,39772.039
LegalBench-RAG,1200000,1200000,0.0,100000,50,hash_set,1,34.868979,0.512811,1.0,50,50,0.005695,0.0,39205.572
LegalBench-RAG,1200000,1200000,0.0,100000,50,hash_set,2,44.22096,0.262476,1.0,49,50,0.005015,0.0,39032.365
LegalBench-RAG,1200000,1200000,0.0,100000,50,hash_set,3,40.345247,0.47249,1.0,51,50,0.006537,0.0,42173.527
LegalBench-RAG,1200000,1200000,0.0,100000,50,hash_set,4,37.089449,0.588538,1.0,48,50,0.006504,0.0,42401.687
LegalBench-RAG,1200000,1200000,0.0,100000,50,roaring_bitmap,0,36.190743,0.469026,1.0,51,50,0.002852,0.0,40386.053
LegalBench-RAG,1200000,1200000,0.0,100000,50,roaring_bitmap,1,32.679543,0.417026,1.0,51,50,0.004029,0.0,44884.241
LegalBench-RAG,1200000,1200000,0.0,100000,50,roaring_bitmap,2,36.248095,0.539876,1.0,47,50,0.005749,0.0,39941.837
LegalBench-RAG,1200000,1200000,0.0,100000,50,roaring_bitmap,3,38.947442,0.448754,1.0,50,50,0.007732,0.0,41581.594
LegalBench-RAG,1200000,1200000,0.0,100000,50,roaring_bitmap,4,39.619996,0.347851,1.0,51,50,0.007197,0.0,40589.237
LegalBench-RAG,1200000,1200000,0.0,100000,50,role_bitset,0,24.396628,0.262521,1.0,51,50,0.005192,0.0,41216.565
LegalBench-RAG,1200000,1200000,0.0,100000,50,role_bitset,1,26.417948,0.424027,1.0,49,50,0.004647,0.0,42458.036
LegalBench-RAG,1200000,1200000,0.0,100000,50,role_bitset,2,24.812369,0.671652,1.0,49,50,0.006521,0.0,39827.647
LegalBench-RAG,1200000,1200000,0.0,100000,50,role_bitset,3,24.843367,0.695311,1.0,51,50,0.008927,0.0,39718.795
LegalBench-RAG,1200000,1200000,0.0,100000,50,role_bitset,4,30.313224,0.725164,1.0,46,50,0.008079,0.0,40973.409
LegalBench-RAG,1200000,1200000,0.0,100000,50,effective_view_id,0,30.681337,0.521881,1.0,48,50,0.005432,0.0,41611.19
LegalBench-RAG,1200000,1200000,0.0,100000,50,effective_view_id,1,24.778564,0.545737,1.0,49,50,0.003616,0.0,41023.118
LegalBench-RAG,1200000,1200000,0.0,100000,50,effective_view_id,2,27.059117,0.152282,1.0,48,50,0.008479,0.0,41531.358
LegalBench-RAG,1200000,1200000,0.0,100000,50,effective_view_id,3,26.910713,0.65635,1.0,46,50,0.007091,0.0,37778.384
LegalBench-RAG,1200000,1200000,0.0,100000,50,effective_view_id,4,25.317309,0.403445,1.0,52,50,0.006155,0.0,40943.97
LegalBench-RAG,1200000,1200000,0.0,100000,100,short_sorted_vector,0,48.929305,0.492507,1.0,100,100,0.006291,0.0,36926.327
LegalBench-RAG,1200000,1200000,0.0,100000,100,short_sorted_vector,1,51.451105,0.560011,1.0,98,100,0.0069,0.0,38138.118
LegalBench-RAG,1200000,1200000,0.0,100000,100,short_sorted_vector,2,54.942611,0.56221,1.0,104,100,0.005422,0.0,42436.422
LegalBench-RAG,1200000,1200000,0.0,100000,100,short_sorted_vector,3,53.067988,0.0,1.0,106,100,0.006774,0.0,40816.063
LegalBench-RAG,1200000,1200000,0.0,100000,100,short_sorted_vector,4,49.294248,0.262634,1.0,99,100,0.005751,0.0,38269.712
LegalBench-RAG,1200000,1200000,0.0,100000,100,hash_set,0,43.811195,0.22885,1.0,98,100,0.006174,0.0,40239.945
LegalBench-RAG,1200000,1200000,0.0,100000,100,hash_set,1,41.177214,0.0,1.0,107,100,0.007028,0.0,37924.08
LegalBench-RAG,1200000,1200000,0.0,100000,100,hash_set,2,32.200166,0.227325,1.0,101,100,0.007591,0.0,40692.227
LegalBench-RAG,1200000,1200000,0.0,100000,100,hash_set,3,38.013805,0.484188,1.0,97,100,0.007283,0.0,38419.575
LegalBench-RAG,1200000,1200000,0.0,100000,100,hash_set,4,37.955282,0.407008,1.0,99,100,0.007213,0.0,41999.262
LegalBench-RAG,1200000,1200000,0.0,100000,100,roaring_bitmap,0,37.299095,0.240026,1.0,101,100,0.004857,0.0,40542.155
LegalBench-RAG,1200000,1200000,0.0,100000,100,roaring_bitmap,1,36.705516,0.430379,1.0,99,100,0.004586,0.0,41237.647
LegalBench-RAG,1200000,1200000,0.0,100000,100,roaring_bitmap,2,33.156338,0.0,1.0,97,100,0.006682,0.0,43018.685
LegalBench-RAG,1200000,1200000,0.0,100000,100,roaring_bitmap,3,37.434453,0.585314,1.0,99,100,0.005236,0.0,41992.148
LegalBench-RAG,1200000,1200000,0.0,100000,100,roaring_bitmap,4,39.645104,0.478109,1.0,100,100,0.008606,0.0,41588.61
LegalBench-RAG,1200000,1200000,0.0,100000,100,role_bitset,0,31.382758,0.542935,1.0,104,100,0.004109,0.0,39560.521
LegalBench-RAG,1200000,1200000,0.0,100000,100,role_bitset,1,27.374141,0.4102,1.0,102,100,0.004655,0.0,40145.152
LegalBench-RAG,1200000,1200000,0.0,100000,100,role_bitset,2,32.739154,0.508521,1.0,102,100,0.006063,0.0,39319.83
LegalBench-RAG,1200000,1200000,0.0,100000,100,role_bitset,3,29.790494,0.410204,1.0,97,100,0.005897,0.0,43320.689
LegalBench-RAG,1200000,1200000,0.0,100000,100,role_bitset,4,29.502573,0.125092,1.0,100,100,0.006116,0.0,37838.761
LegalBench-RAG,1200000,1200000,0.0,100000,100,effective_view_id,0,28.239356,0.490687,1.0,97,100,0.006396,0.0,41607.118
LegalBench-RAG,1200000,1200000,0.0,100000,100,effective_view_id,1,28.525955,0.659007,1.0,98,100,0.002812,0.0,39550.014
LegalBench-RAG,1200000,1200000,0.0,100000,100,effective_view_id,2,26.302025,0.548344,1.0,99,100,0.006181,0.0,40357.797
LegalBench-RAG,1200000,1200000,0.0,100000,100,effective_view_id,3,20.0,0.566206,1.0,99,100,0.004362,0.0,38927.795
LegalBench-RAG,1200000,1200000,0.0,100000,100,effective_view_id,4,28.036056,0.408105,1.0,100,100,0.00548,0.0,41451.943
LegalBench-RAG,1200000,1200000,0.0,100000,500,short_sorted_vector,0,48.322403,0.335111,1.0,483,500,0.005904,0.0,39399.804
LegalBench-RAG,1200000,1200000,0.0,100000,500,short_sorted_vector,1,49.609261,0.266858,1.0,514,500,0.004081,0.0,41925.183
LegalBench-RAG,1200000,1200000,0.0,100000,500,short_sorted_vector,2,53.069242,0.455052,1.0,485,500,0.006544,0.0,42708.671
LegalBench-RAG,1200000,1200000,0.0,100000,500,short_sorted_vector,3,48.423289,0.44285,1.0,489,500,0.003941,0.0,40482.299
LegalBench-RAG,1200000,1200000,0.0,100000,500,short_sorted_vector,4,47.246881,0.526937,1.0,482,500,0.004191,0.0,42921.595
LegalBench-RAG,1200000,1200000,0.0,100000,500,hash_set,0,42.078944,0.352626,1.0,496,500,0.004125,0.0,43241.524
LegalBench-RAG,1200000,1200000,0.0,100000,500,hash_set,1,39.777801,0.307063,1.0,490,500,0.007256,0.0,42929.154
LegalBench-RAG,1200000,1200000,0.0,100000,500,hash_set,2,37.893571,0.179892,1.0,499,500,0.008586,0.0,38938.905
LegalBench-RAG,1200000,1200000,0.0,100000,500,hash_set,3,44.380625,0.729602,1.0,482,500,0.008515,0.0,40948.6
LegalBench-RAG,1200000,1200000,0.0,100000,500,hash_set,4,37.262848,0.580007,1.0,498,500,0.007245,0.0,41053.863
LegalBench-RAG,1200000,1200000,0.0,100000,500,roaring_bitmap,0,35.128944,0.390551,1.0,483,500,0.004843,0.0,39955.895
LegalBench-RAG,1200000,1200000,0.0,100000,500,roaring_bitmap,1,33.647256,0.188933,1.0,494,500,0.006599,0.0,42553.971
LegalBench-RAG,1200000,1200000,0.0,100000,500,roaring_bitmap,2,35.845947,0.098415,1.0,499,500,0.005183,0.0,40856.219
LegalBench-RAG,1200000,1200000,0.0,100000,500,roaring_bitmap,3,37.56903,0.0,1.0,524,500,0.005521,0.0,42185.995
LegalBench-RAG,1200000,1200000,0.0,100000,500,roaring_bitmap,4,34.433024,0.317826,1.0,506,500,0.0044,0.0,40909.276
LegalBench-RAG,1200000,1200000,0.0,100000,500,role_bitset,0,28.607299,0.269191,1.0,526,500,0.005139,0.0,42198.054
LegalBench-RAG,1200000,1200000,0.0,100000,500,role_bitset,1,34.8015,0.552259,1.0,506,500,0.003804,0.0,42456.684
LegalBench-RAG,1200000,1200000,0.0,100000,500,role_bitset,2,25.930216,0.206374,1.0,483,500,0.005846,0.0,43962.284
LegalBench-RAG,1200000,1200000,0.0,100000,500,role_bitset,3,27.902597,0.628907,1.0,505,500,0.005342,0.0,40006.86
LegalBench-RAG,1200000,1200000,0.0,100000,500,role_bitset,4,29.677936,0.678846,1.0,484,500,0.003631,0.0,41347.09
LegalBench-RAG,1200000,1200000,0.0,100000,500,effective_view_id,0,27.151603,0.430646,1.0,500,500,0.008866,0.0,40113.378
LegalBench-RAG,1200000,1200000,0.0,100000,500,effective_view_id,1,24.877953,0.153345,1.0,487,500,0.006545,0.0,40115.723
LegalBench-RAG,1200000,1200000,0.0,100000,500,effective_view_id,2,27.717937,0.860398,1.0,472,500,0.005443,0.0,41879.487
LegalBench-RAG,1200000,1200000,0.0,100000,500,effective_view_id,3,24.876681,0.195153,1.0,486,500,0.007772,0.0,41133.706
LegalBench-RAG,1200000,1200000,0.0,100000,500,effective_view_id,4,25.882264,0.597289,1.0,531,500,0.007326,0.0,43412.109
LegalBench-RAG,1200000,1200000,0.01,1000,10,short_sorted_vector,0,50.209698,0.693997,1.0,12,11,0.005165,0.0,40315.289
LegalBench-RAG,1200000,1200000,0.01,1000,10,short_sorted_vector,1,51.073386,0.388045,1.0,12,11,0.005561,0.0,38524.152
LegalBench-RAG,1200000,1200000,0.01,1000,10,short_sorted_vector,2,47.912975,0.857536,1.0,11,11,0.007114,0.0,38688.973
LegalBench-RAG,1200000,1200000,0.01,1000,10,short_sorted_vector,3,51.846954,0.474973,1.0,12,11,0.007227,0.0,41691.824
LegalBench-RAG,1200000,1200000,0.01,1000,10,short_sorted_vector,4,52.814342,0.420289,1.0,12,11,0.004483,0.0,39331.189
LegalBench-RAG,1200000,1200000,0.01,1000,10,hash_set,0,45.216229,0.400577,1.0,12,11,0.005554,0.0,39550.398
LegalBench-RAG,1200000,1200000,0.01,1000,10,hash_set,1,38.894656,0.669987,1.0,12,11,0.005286,0.0,41827.8
LegalBench-RAG,1200000,1200000,0.01,1000,10,hash_set,2,39.110613,0.757137,1.0,13,11,0.006386,0.0,39766.379
LegalBench-RAG,1200000,1200000,0.01,1000,10,hash_set,3,44.257857,0.403103,1.0,12,11,0.00792,0.0,40240.504
LegalBench-RAG,1200000,1200000,0.01,1000,10,hash_set,4,42.989125,0.452659,1.0,12,11,0.011085,0.0,40347.792
LegalBench-RAG,1200000,1200000,0.01,1000,10,roaring_bitmap,0,39.951513,0.838835,1.0,13,11,0.004473,0.0,41179.926
LegalBench-RAG,1200000,1200000,0.01,1000,10,roaring_bitmap,1,37.653335,0.270575,1.0,12,11,0.00534,0.0,39971.295
LegalBench-RAG,1200000,1200000,0.01,1000,10,roaring_bitmap,2,37.118478,0.384488,1.0,12,11,0.005239,0.0,38256.364
LegalBench-RAG,1200000,1200000,0.01,1000,10,roaring_bitmap,3,36.138843,0.636309,1.0,12,11,0.00563,0.0,39966.919
LegalBench-RAG,1200000,1200000,0.01,1000,10,roaring_bitmap,4,39.735749,0.522116,1.0,12,11,0.006008,0.0,41388.579
LegalBench-RAG,1200000,1200000,0.01,1000,10,role_bitset,0,31.843765,0.871303,1.0,12,11,0.003395,0.0,37741.208
LegalBench-RAG,1200000,1200000,0.01,1000,10,role_bitset,1,24.737304,0.247945,1.0,11,11,0.004718,0.0,40752.919
LegalBench-RAG,1200000,1200000,0.01,1000,10,role_bitset,2,31.462151,0.127415,1.0,12,11,0.008004,0.0,39042.508
LegalBench-RAG,1200000,1200000,0.01,1000,10,role_bitset,3,32.128253,0.261289,1.0,13,11,0.004845,0.0,41990.081
LegalBench-RAG,1200000,1200000,0.01,1000,10,role_bitset,4,33.900376,0.0,1.0,12,11,0.005858,0.0,41635.66
LegalBench-RAG,1200000,1200000,0.01,1000,10,effective_view_id,0,25.695044,0.397527,1.0,12,11,0.006685,0.0,41615.245
LegalBench-RAG,1200000,1200000,0.01,1000,10,effective_view_id,1,27.227783,0.342805,1.0,12,11,0.004119,0.0,41501.384
LegalBench-RAG,1200000,1200000,0.01,1000,10,effective_view_id,2,26.763788,0.224109,1.0,11,11,0.009737,0.0,39185.832
LegalBench-RAG,1200000,1200000,0.01,1000,10,effective_view_id,3,22.982406,0.675301,1.0,12,11,0.006063,0.0,38313.0
LegalBench-RAG,1200000,1200000,0.01,1000,10,effective_view_id,4,27.121547,0.655723,1.0,11,11,0.005753,0.0,42810.838
LegalBench-RAG,1200000,1200000,0.01,1000,50,short_sorted_vector,0,56.154768,0.325837,1.0,59,55,0.003794,0.0,39802.991
LegalBench-RAG,1200000,1200000,0.01,1000,50,short_sorted_vector,1,47.718949,0.513414,1.0,65,56,0.005932,0.0,41773.82
LegalBench-RAG,1200000,1200000,0.01,1000,50,short_sorted_vector,2,47.938119,0.693776,1.0,64,56,0.006173,0.0,40522.718
LegalBench-RAG,1200000,1200000,0.01,1000,50,short_sorted_vector,3,47.692567,0.033892,1.0,64,56,0.007552,0.0,41710.283
LegalBench-RAG,1200000,1200000,0.01,1000,50,short_sorted_vector,4,56.657249,0.284375,1.0,62,56,0.004333,0.0,42517.101
LegalBench-RAG,1200000,1200000,0.01,1000,50,hash_set,0,41.268785,0.466973,1.0,61,56,0.004491,0.0,38044.194
LegalBench-RAG,1200000,1200000,0.01,1000,50,hash_set,1,39.786608,0.866755,1.0,63,56,0.00468,0.0,40172.065
LegalBench-RAG,1200000,1200000,0.01,1000,50,hash_set,2,42.803672,0.843402,1.0,62,56,0.006496,0.0,41828.237
LegalBench-RAG,1200000,1200000,0.01,1000,50,hash_set,3,42.604416,0.246929,1.0,64,56,0.006326,0.0,40204.322
LegalBench-RAG,1200000,1200000,0.01,1000,50,hash_set,4,46.657695,0.249153,1.0,61,56,0.005876,0.0,40915.28
LegalBench-RAG,1200000,1200000,0.01,1000,50,roaring_bitmap,0,34.545933,0.695531,1.0,65,56,0.005137,0.0,41589.461
LegalBench-RAG,1200000,1200000,0.01,1000,50,roaring_bitmap,1,41.698102,0.707356,1.0,63,56,0.007325,0.0,40851.105
LegalBench-RAG,1200000,1200000,0.01,1000,50,roaring_bitmap,2,37.592017,0.349805,1.0,61,56,0.00713,0.0,39974.609
LegalBench-RAG,1200000,1200000,0.01,1000,50,roaring_bitmap,3,40.449341,0.761663,1.0,60,56,0.006436,0.0,37327.932
LegalBench-RAG,1200000,1200000,0.01,1000,50,roaring_bitmap,4,34.190659,0.537835,1.0,64,56,0.006976,0.0,40887.461
LegalBench-RAG,1200000,1200000,0.01,1000,50,role_bitset,0,31.159924,0.366639,1.0,62,56,0.004488,0.0,38087.593
LegalBench-RAG,1200000,1200000,0.01,1000,50,role_bitset,1,36.373486,0.565613,1.0,62,56,0.00556,0.0,40396.113
LegalBench-RAG,1200000,1200000,0.01,1000,50,role_bitset,2,30.627325,0.204353,1.0,60,56,0.009259,0.0,40800.524
LegalBench-RAG,1200000,1200000,0.01,1000,50,role_bitset,3,33.111113,0.550568,1.0,62,56,0.005526,0.0,42106.061
LegalBench-RAG,1200000,1200000,0.01,1000,50,role_bitset,4,26.08009,0.494701,1.0,62,56,0.005291,0.0,37089.015
LegalBench-RAG,1200000,1200000,0.01,1000,50,effective_view_id,0,29.495154,0.421097,1.0,63,56,0.004274,0.0,41528.857
LegalBench-RAG,1200000,1200000,0.01,1000,50,effective_view_id,1,24.097781,0.603888,1.0,63,56,0.005165,0.0,38551.561
LegalBench-RAG,1200000,1200000,0.01,1000,50,effective_view_id,2,31.004914,0.433273,1.0,62,56,0.007332,0.0,39139.43
LegalBench-RAG,1200000,1200000,0.01,1000,50,effective_view_id,3,23.121068,0.599437,1.0,61,56,0.005885,0.0,40209.578
LegalBench-RAG,1200000,1200000,0.01,1000,50,effective_view_id,4,26.132729,0.1733,1.0,62,56,0.005177,0.0,40170.217
LegalBench-RAG,1200000,1200000,0.01,1000,100,short_sorted_vector,0,59.472159,0.440246,1.0,119,111,0.007442,0.0,40487.828
LegalBench-RAG,1200000,1200000,0.01,1000,100,short_sorted_vector,1,51.914229,0.098951,1.0,128,112,0.004454,0.0,37524.363
LegalBench-RAG,1200000,1200000,0.01,1000,100,short_sorted_vector,2,52.094579,0.510163,1.0,122,112,0.004659,0.0,39787.186
LegalBench-RAG,1200000,1200000,0.01,1000,100,short_sorted_vector,3,50.02307,0.318044,1.0,122,112,0.005392,0.0,40588.467
LegalBench-RAG,1200000,1200000,0.01,1000,100,short_sorted_vector,4,51.884591,0.241383,1.0,124,112,0.004019,0.0,39632.595
LegalBench-RAG,1200000,1200000,0.01,1000,100,hash_set,0,39.681295,0.593036,1.0,131,113,0.005861,0.0,40199.108
LegalBench-RAG,1200000,1200000,0.01,1000,100,hash_set,1,37.053452,0.234489,1.0,117,111,0.003727,0.0,41505.135
LegalBench-RAG,1200000,1200000,0.01,1000,100,hash_set,2,41.586743,0.385032,1.0,121,112,0.00777,0.0,41737.16
LegalBench-RAG,1200000,1200000,0.01,1000,100,hash_set,3,43.365865,0.059796,1.0,122,112,0.005552,0.0,38471.555
LegalBench-RAG,1200000,1200000,0.01,1000,100,hash_set,4,50.99397,0.513471,1.0,125,112,0.007576,0.0,40264.505
LegalBench-RAG,1200000,1200000,0.01,1000,100,roaring_bitmap,0,40.190011,0.853579,1.0,124,112,0.007008,0.0,36152.65
LegalBench-RAG,1200000,1200000,0.01,1000,100,roaring_bitmap,1,44.782756,0.354593,1.0,127,112,0.004327,0.0,40816.696
LegalBench-RAG,1200000,1200000,0.01,1000,100,roaring_bitmap,2,31.02811,0.840508,1.0,128,112,0.006201,0.0,40904.958
LegalBench-RAG,1200000,1200000,0.01,1000,100,roaring_bitmap,3,37.235747,0.499118,1.0,125,112,0.005661,0.0,37713.121
LegalBench-RAG,1200000,1200000,0.01,1000,100,roaring_bitmap,4,44.699389,0.79259,1.0,122,112,0.005656,0.0,41607.792
LegalBench-RAG,1200000,1200000,0.01,1000,100,role_bitset,0,35.455018,0.542864,1.0,124,112,0.005342,0.0,39656.981
LegalBench-RAG,1200000,1200000,0.01,1000,100,role_bitset,1,30.620316,0.542615,1.0,127,112,0.004815,0.0,38110.702
LegalBench-RAG,1200000,1200000,0.01,1000,100,role_bitset,2,31.901988,0.650558,1.0,131,113,0.004494,0.0,40984.162
LegalBench-RAG,1200000,1200000,0.01,1000,100,role_bitset,3,30.044637,0.574709,1.0,121,112,0.005549,0.0,41435.103
LegalBench-RAG,1200000,1200000,0.01,1000,100,role_bitset,4,23.8662,0.270834,1.0,122,112,0.006322,0.0,38143.744
LegalBench-RAG,1200000,1200000,0.01,1000,100,effective_view_id,0,31.257438,0.404772,1.0,130,113,0.004991,0.0,41911.123
LegalBench-RAG,1200000,1200000,0.01,1000,100,effective_view_id,1,23.850021,0.478133,1.0,121,112,0.004297,0.0,36877.389
LegalBench-RAG,1200000,1200000,0.01,1000,100,effective_view_id,2,26.862936,0.145026,1.0,126,112,0.007206,0.0,39007.794
LegalBench-RAG,1200000,1200000,0.01,1000,100,effective_view_id,3,26.402163,0.723482,1.0,125,112,0.002102,0.0,39473.717
LegalBench-RAG,1200000,1200000,0.01,1000,100,effective_view_id,4,26.355857,0.134466,1.0,123,112,0.00531,0.0,42902.914
LegalBench-RAG,1200000,1200000,0.01,1000,500,short_sorted_vector,0,54.596088,0.547137,1.0,600,560,0.006104,0.0,36920.476
LegalBench-RAG,1200000,1200000,0.01,1000,500,short_sorted_vector,1,51.368946,0.778728,1.0,611,561,0.006452,0.0,36611.354
LegalBench-RAG,1200000,1200000,0.01,1000,500,short_sorted_vector,2,53.434709,0.251274,1.0,640,564,0.00629,0.0,40775.296
LegalBench-RAG,1200000,1200000,0.01,1000,500,short_sorted_vector,3,44.160851,0.938461,1.0,626,562,0.007914,0.0,37628.622
LegalBench-RAG,1200000,1200000,0.01,1000,500,short_sorted_vector,4,50.695803,0.327047,1.0,615,561,0.003012,0.0,43146.443
LegalBench-RAG,1200000,1200000,0.01,1000,500,hash_set,0,44.318882,0.721704,1.0,580,558,0.007113,0.0,38765.395
LegalBench-RAG,1200000,1200000,0.01,1000,500,hash_set,1,43.46779,0.351713,1.0,621,562,0.004557,0.0,40522.515
LegalBench-RAG,1200000,1200000,0.01,1000,500,hash_set,2,43.644062,0.856128,1.0,600,560,0.008558,0.0,40417.861
LegalBench-RAG,1200000,1200000,0.01,1000,500,hash_set,3,37.840046,0.400064,1.0,631,563,0.005192,0.0,39402.812
LegalBench-RAG,1200000,1200000,0.01,1000,500,hash_set,4,42.095762,0.652434,1.0,614,561,0.00273,0.0,37661.716
LegalBench-RAG,1200000,1200000,0.01,1000,500,roaring_bitmap,0,33.280568,0.288881,1.0,616,561,0.00527,0.0,40895.557
LegalBench-RAG,1200000,1200000,0.01,1000,500,roaring_bitmap,1,39.249227,0.574458,1.0,653,565,0.007982,0.0,40300.548
LegalBench-RAG,1200000,1200000,0.01,1000,500,roaring_bitmap,2,36.351912,0.891945,1.0,628,562,0.00602,0.0,40407.002
LegalBench-RAG,1200000,1200000,0.01,1000,500,roaring_bitmap,3,36.758839,0.547067,1.0,622,562,0.005049,0.0,41863.996
LegalBench-RAG,1200000,1200000,0.01,1000,500,roaring_bitmap,4,36.85311,0.513065,1.0,643,564,0.007697,0.0,41356.028
LegalBench-RAG,1200000,1200000,0.01,1000,500,role_bitset,0,29.406815,0.656882,1.0,629,562,0.005618,0.0,42116.891
LegalBench-RAG,1200000,1200000,0.01,1000,500,role_bitset,1,32.386016,0.575271,1.0,618,561,0.008382,0.0,39708.628
LegalBench-RAG,1200000,1200000,0.01,1000,500,role_bitset,2,30.860436,0.514821,1.0,610,561,0.008561,0.0,42411.277
LegalBench-RAG,1200000,1200000,0.01,1000,500,role_bitset,3,25.647228,0.433558,1.0,645,564,0.004604,0.0,40781.944
LegalBench-RAG,1200000,1200000,0.01,1000,500,role_bitset,4,27.118405,0.48561,1.0,651,565,0.005562,0.0,43114.291
