dataset,N,N_indexed,index_type,authorized_set_id,comparison,seed_i,seed_j,drift10,recall_exact_i,recall_exact_j
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,3,9,0.003607,0.981999,0.984864
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,4,5,0.003999,0.981322,0.982681
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,4,6,0.002406,0.980413,0.980069
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,4,7,0.00527,0.982459,0.982407
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,4,8,0.004775,0.983822,0.978608
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,4,9,0.006809,0.984436,0.98279
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,5,6,0.002565,0.982933,0.979826
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,5,7,0.0005,0.984636,0.984228
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,5,8,0.003073,0.985569,0.982812
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,5,9,0.00663,0.98106,0.985127
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,6,7,0.00394,0.979756,0.980119
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,6,8,0.004524,0.98365,0.977665
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,6,9,0.005344,0.983855,0.982582
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,7,8,0.004033,0.984861,0.98228
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,7,9,0.001605,0.983307,0.978086
LegalBench-RAG,1200000,1200000,HNSW,4,oracle_different_seed,8,9,0.008161,0.98379,0.983197
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,0,0,0.0,0.983238,0.981469
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,1,1,0.0,0.984653,0.983704
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,2,2,0.0,0.981933,0.981842
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,3,3,0.0,0.979816,0.980983
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,4,4,0.0,0.980467,0.983225
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,5,5,0.0,0.980903,0.982324
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,6,6,0.0,0.980831,0.983604
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,7,7,0.0,0.979348,0.981175
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,8,8,0.0,0.982513,0.980777
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_same_seed_rerun,9,9,0.0,0.981888,0.981767
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,1,0.004901,0.978059,0.981362
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,2,0.00473,0.982285,0.97921
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,3,0.008228,0.979144,0.986024
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,4,0.003636,0.982847,0.980298
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,5,0.00579,0.98094,0.979249
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,6,0.003497,0.982677,0.981325
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,7,0.004887,0.978468,0.981187
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,8,0.003876,0.983228,0.985422
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,0,9,0.002506,0.984603,0.980793
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,2,0.002521,0.984795,0.98129
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,3,0.003696,0.979075,0.982087
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,4,0.005386,0.979987,0.979175
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,5,0.006047,0.983529,0.978461
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,6,0.0005,0.981399,0.983971
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,7,0.003427,0.979355,0.983323
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,8,0.01014,0.98124,0.983042
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,1,9,0.007658,0.985095,0.981917
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,3,0.004307,0.981778,0.980599
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,4,0.005277,0.983982,0.980075
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,5,0.0011,0.983822,0.98078
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,6,0.004072,0.982366,0.982438
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,7,0.002277,0.983228,0.985181
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,8,0.005547,0.97932,0.984144
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,2,9,0.007024,0.983874,0.980437
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,4,0.008147,0.978614,0.981577
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,5,0.002416,0.983004,0.982507
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,6,0.006438,0.983677,0.981824
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,7,0.006426,0.98015,0.985871
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,8,0.006137,0.98042,0.984746
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,3,9,0.004543,0.98343,0.985834
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,4,5,0.002076,0.984724,0.98492
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,4,6,0.003177,0.977131,0.983171
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,4,7,0.003899,0.982938,0.983984
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,4,8,0.001575,0.986455,0.981144
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,4,9,0.003122,0.984505,0.979226
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,5,6,0.003393,0.981229,0.983146
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,5,7,0.00303,0.98216,0.983648
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,5,8,0.004124,0.984691,0.978179
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,5,9,0.004443,0.980803,0.982461
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,6,7,0.004872,0.983663,0.980324
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,6,8,0.006597,0.980887,0.981196
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,6,9,0.00406,0.981195,0.983202
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,7,8,0.002805,0.979848,0.986271
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,7,9,0.008714,0.98125,0.978115
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,0,oracle_different_seed,8,9,0.001913,0.981282,0.978408
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,0,0,0.0,0.981604,0.982723
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,1,1,0.0,0.981643,0.985536
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,2,2,0.0,0.98468,0.979938
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,3,3,0.0,0.983104,0.981464
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,4,4,0.0,0.984567,0.983127
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,5,5,0.0,0.982841,0.982736
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,6,6,0.0,0.9791,0.979717
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,7,7,0.0,0.983214,0.985531
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,8,8,0.0,0.982306,0.981975
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_same_seed_rerun,9,9,0.0,0.979237,0.983517
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,1,0.005156,0.980293,0.98049
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,2,0.004767,0.977993,0.979598
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,3,0.003611,0.983964,0.982341
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,4,0.003135,0.983626,0.984667
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,5,0.003413,0.979857,0.983805
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,6,0.00533,0.984064,0.985161
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,7,0.004605,0.984773,0.981367
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,8,0.001629,0.982108,0.979736
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,0,9,0.004914,0.982803,0.985697
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,2,0.004494,0.983327,0.983374
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,3,0.003439,0.980619,0.980208
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,4,0.00488,0.985891,0.986608
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,5,0.005786,0.985853,0.98192
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,6,0.002193,0.980884,0.98074
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,7,0.003302,0.978486,0.98138
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,8,0.004736,0.983225,0.983194
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,1,9,0.001878,0.982248,0.984308
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,3,0.002165,0.985375,0.97789
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,4,0.002959,0.981424,0.983954
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,5,0.003558,0.981959,0.981841
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,6,0.002907,0.985281,0.982276
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,7,0.005436,0.9816,0.984145
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,8,0.006824,0.987207,0.985069
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,2,9,0.003569,0.98705,0.982802
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,4,0.002238,0.981311,0.984398
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,5,0.003815,0.983276,0.984794
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,6,0.007096,0.982573,0.982462
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,7,0.005829,0.982393,0.981027
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,8,0.003129,0.979259,0.979322
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,3,9,0.006194,0.98379,0.980238
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,4,5,0.004043,0.980366,0.984262
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,4,6,0.004784,0.978984,0.981394
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,4,7,0.006786,0.985126,0.98279
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,4,8,0.005006,0.986312,0.980556
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,4,9,0.002093,0.982705,0.982396
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,5,6,0.003525,0.982219,0.983548
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,5,7,0.005354,0.980913,0.980453
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,5,8,0.007792,0.981639,0.979773
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,5,9,0.003945,0.981068,0.982558
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,6,7,0.004698,0.982712,0.98203
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,6,8,0.002886,0.980242,0.981104
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,6,9,0.005119,0.981484,0.9844
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,7,8,0.004264,0.983579,0.983605
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,7,9,0.002501,0.982704,0.980979
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,1,oracle_different_seed,8,9,0.00366,0.982271,0.981922
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,0,0,0.0,0.983152,0.983836
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,1,1,0.0,0.979523,0.981852
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,2,2,0.0,0.982978,0.981364
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,3,3,0.0,0.982275,0.983981
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,4,4,0.0,0.980754,0.981687
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,5,5,0.0,0.982698,0.98024
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,6,6,0.0,0.983,0.983254
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,7,7,0.0,0.9792,0.982664
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,8,8,0.0,0.982019,0.983567
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_same_seed_rerun,9,9,0.0,0.98374,0.981756
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,1,0.005537,0.981903,0.980442
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,2,0.002417,0.980287,0.983818
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,3,0.005376,0.982136,0.979612
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,4,0.004989,0.978095,0.983843
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,5,0.000758,0.981549,0.982151
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,6,0.007099,0.984071,0.980741
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,7,0.007554,0.979401,0.98049
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,8,0.006216,0.980769,0.983775
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,0,9,0.00422,0.983458,0.978679
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,2,0.000754,0.981713,0.983129
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,3,0.004542,0.98096,0.979073
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,4,0.004011,0.9839,0.985495
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,5,0.003765,0.983384,0.983138
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,6,0.003569,0.980107,0.977992
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,7,0.00333,0.980512,0.98089
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,8,0.006161,0.980839,0.981984
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,1,9,0.005006,0.982621,0.981078
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,3,0.003963,0.981579,0.982737
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,4,0.003615,0.978959,0.983595
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,5,0.00529,0.978609,0.985323
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,6,0.005743,0.981904,0.982069
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,7,0.004676,0.97845,0.982998
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,8,0.006422,0.981532,0.98234
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,2,9,0.001715,0.983957,0.980672
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,4,0.00191,0.979741,0.98407
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,5,0.004019,0.983775,0.98315
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,6,0.005509,0.982587,0.985287
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,7,0.008067,0.979609,0.981047
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,8,0.004514,0.984879,0.983351
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,3,9,0.005517,0.979077,0.984954
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,4,5,0.003976,0.982013,0.983725
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,4,6,0.008134,0.981203,0.982455
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,4,7,0.006088,0.981339,0.979393
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,4,8,0.009364,0.983801,0.98314
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,4,9,0.006823,0.980243,0.981927
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,5,6,0.008159,0.978403,0.982312
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,5,7,0.002449,0.985347,0.981003
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,5,8,0.003816,0.981663,0.984202
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,5,9,0.002583,0.977478,0.979781
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,6,7,0.002265,0.98136,0.982598
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,6,8,0.006067,0.987914,0.98305
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,6,9,0.004146,0.985888,0.980858
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,7,8,0.006348,0.980774,0.981715
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,7,9,0.005185,0.981864,0.981401
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,2,oracle_different_seed,8,9,0.001258,0.986648,0.98277
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,0,0,0.0,0.982989,0.980886
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,1,1,0.0,0.982537,0.982084
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,2,2,0.0,0.984538,0.98367
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,3,3,0.0,0.979081,0.982605
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,4,4,0.0,0.980446,0.981894
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,5,5,0.0,0.98065,0.981576
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,6,6,0.0,0.978974,0.983929
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,7,7,0.0,0.982554,0.982865
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,8,8,0.0,0.984877,0.982547
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_same_seed_rerun,9,9,0.0,0.979351,0.982825
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,1,0.002552,0.981174,0.981676
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,2,0.0005,0.982442,0.981576
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,3,0.00517,0.983234,0.983043
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,4,0.00305,0.980429,0.985876
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,5,0.003502,0.983075,0.980246
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,6,0.007935,0.984261,0.982186
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,7,0.000949,0.984035,0.984288
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,8,0.00776,0.981639,0.980024
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,0,9,0.005946,0.984802,0.984881
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,2,0.006902,0.983005,0.983872
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,3,0.00789,0.978507,0.98249
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,4,0.0005,0.984242,0.983245
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,5,0.00207,0.985956,0.981557
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,6,0.0066,0.981253,0.976855
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,7,0.005217,0.983439,0.978821
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,8,0.004571,0.979075,0.982531
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,1,9,0.003704,0.982932,0.982469
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,3,0.001848,0.983522,0.984778
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,4,0.004208,0.981605,0.977527
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,5,0.00381,0.98389,0.983534
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,6,0.003074,0.980943,0.981532
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,7,0.005101,0.98441,0.979278
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,8,0.004716,0.98374,0.982263
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,2,9,0.006925,0.982319,0.983971
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,3,4,0.003149,0.98399,0.985071
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,3,5,0.005808,0.981179,0.98503
LegalBench-RAG,1200000,1200000,DiskANN/Vamana,3,oracle_different_seed,3,6,0.006396,0.974059,0.981222
