dataset,N,N_indexed,insertion_order,M,ef_construction,ef_search,seed,lethe_operational_leakage,lethe_recall10,lethe_drift10,tombstone_routing_leakage,latency_ms,overlay_size_bytes
SIFT1M,1000000,1000000,degree_sorted,48,200,80,1,0.0,0.99,0.009,0.11,5.527986,51584000
SIFT1M,1000000,1000000,degree_sorted,48,200,80,2,0.0,0.99,0.009,0.11,5.527986,51584000
SIFT1M,1000000,1000000,degree_sorted,48,200,160,0,0.0,0.99,0.009,0.11,6.049504,51584000
SIFT1M,1000000,1000000,degree_sorted,48,200,160,1,0.0,0.99,0.009,0.11,6.049504,51584000
SIFT1M,1000000,1000000,degree_sorted,48,200,160,2,0.0,0.99,0.009,0.11,6.049504,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,20,0,0.0,0.984515,0.009,0.11,4.715,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,20,1,0.0,0.984515,0.009,0.11,4.715,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,20,2,0.0,0.984515,0.009,0.11,4.715,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,80,0,0.0,0.99,0.009,0.11,5.527986,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,80,1,0.0,0.99,0.009,0.11,5.527986,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,80,2,0.0,0.99,0.009,0.11,5.527986,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,160,0,0.0,0.99,0.009,0.11,6.049504,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,160,1,0.0,0.99,0.009,0.11,6.049504,51584000
SIFT1M,1000000,1000000,degree_sorted,48,400,160,2,0.0,0.99,0.009,0.11,6.049504,51584000
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,100,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,200,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,16,400,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,100,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,200,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,32,400,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,100,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,200,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,original,48,400,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,100,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,200,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,16,400,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,100,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,200,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,32,400,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,100,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,200,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,20,0,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,20,1,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,20,2,0.0,0.984515,0.009,0.11,10.12,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,80,0,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,80,1,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,80,2,0.0,0.99,0.009,0.11,11.864945,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,160,0,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,160,1,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_1,48,400,160,2,0.0,0.99,0.009,0.11,12.984301,695036160
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,100,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,200,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,20,0,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,20,1,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,20,2,0.0,0.964515,0.018,0.11,10.12,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,80,0,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,80,1,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,80,2,0.0,0.970485,0.018,0.11,11.864945,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,160,0,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,160,1,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,16,400,160,2,0.0,0.974314,0.018,0.11,12.984301,588107520
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,100,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,20,1,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,20,2,0.0,0.976215,0.011357,0.11,10.12,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,80,0,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,80,1,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,80,2,0.0,0.982184,0.011357,0.11,11.864945,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,160,0,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,160,1,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,200,160,2,0.0,0.986013,0.011357,0.11,12.984301,641571840
MIMIC-IV-CaseStudy,1800000,1800000,random_perm_2,32,400,20,0,0.0,0.976215,0.011357,0.11,10.12,641571840
