dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
LegalBench-RAG,1200000,1200000,50,100000,0.5,0.5,7124582400,4987207680,78161640,121117900,1353670656,338417664,21373747,21373747,44725676,9103423430,292107878400,626963251200000,1.0,0.03116459,1.45199e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.0,7124582400,4987207680,56787892,14249164,1396418150,270734131,21373747,7124582,29051594,8920321660,313481625600,626963251200000,1.0,0.02845564,1.42278e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.01,7124582400,4987207680,57215367,16386539,1396418150,275293863,21373747,7409565,29621561,8928301192,313481625600,626963251200000,1.0,0.0284811,1.42405e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.05,7124582400,4987207680,58925267,24936038,1396418150,293532794,21373747,8549498,31901427,8960219321,313481625600,626963251200000,1.0,0.02858292,1.42915e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.1,7124582400,4987207680,61062642,35622912,1396418150,316331458,21373747,9974415,34751260,9000116984,313481625600,626963251200000,1.0,0.02871019,1.43551e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.2,7124582400,4987207680,65337391,56996659,1396418150,361928785,21373747,12824248,40450926,9079912306,313481625600,626963251200000,1.0,0.02896474,1.44824e-05
LegalBench-RAG,1200000,1200000,50,100000,0.8,0.5,7124582400,4987207680,78161640,121117900,1396418150,498720768,21373747,21373747,57549924,9319298276,313481625600,626963251200000,1.0,0.02972837,1.48642e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.0,7124582400,4987207680,56787892,14249164,1417791897,308138188,21373747,7124582,32043919,8982091789,324168499200,626963251200000,1.0,0.0277081,1.43263e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.01,7124582400,4987207680,57215367,16386539,1417791897,313552871,21373747,7409565,32682281,8990994667,324168499200,626963251200000,1.0,0.02773556,1.43405e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.05,7124582400,4987207680,58925267,24936038,1417791897,335211601,21373747,8549498,35235732,9026606180,324168499200,626963251200000,1.0,0.02784541,1.43973e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.1,7124582400,4987207680,61062642,35622912,1417791897,362285015,21373747,9974415,38427545,9071120573,324168499200,626963251200000,1.0,0.02798273,1.44683e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.2,7124582400,4987207680,65337391,56996659,1417791897,416431841,21373747,12824248,44811171,9160149354,324168499200,626963251200000,1.0,0.02825737,1.46103e-05
LegalBench-RAG,1200000,1200000,50,100000,0.95,0.5,7124582400,4987207680,78161640,121117900,1417791897,578872320,21373747,21373747,63962048,9427235699,324168499200,626963251200000,1.0,0.02908128,1.50363e-05
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.0,7124582400,4987207680,61704213,14249164,1310923161,121117900,21373747,7124582,17475601,8678550768,541468262400,6269632512000,1.0,0.01602781,0.00138422
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.01,7124582400,4987207680,62131687,16386539,1310923161,122257833,21373747,7409565,17771984,8682836916,541468262400,6269632512000,1.0,0.01603573,0.0013849036
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.05,7124582400,4987207680,63841587,24936038,1310923161,126817566,21373747,8549498,18957515,8699981512,541468262400,6269632512000,1.0,0.01606739,0.0013876382
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.1,7124582400,4987207680,65978962,35622912,1310923161,132517232,21373747,9974415,20439428,8721412257,541468262400,6269632512000,1.0,0.01610697,0.0013910564
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.2,7124582400,4987207680,70253711,56996659,1310923161,143916564,21373747,12824248,23403254,8764273744,541468262400,6269632512000,1.0,0.01618613,0.0013978927
LegalBench-RAG,1200000,1200000,100,1000,0.2,0.5,7124582400,4987207680,83077960,121117900,1310923161,178114560,21373747,21373747,32294733,8892858208,541468262400,6269632512000,1.0,0.0164236,0.0014184018
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.0,7124582400,4987207680,61704213,14249164,1353670656,195926016,21373747,7124582,23460251,8802091029,584215756800,6269632512000,1.0,0.01506651,0.0014039246
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.01,7124582400,4987207680,62131687,16386539,1353670656,198775848,21373747,7409565,23893425,8808223867,584215756800,6269632512000,1.0,0.015077,0.0014049027
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.05,7124582400,4987207680,63841587,24936038,1353670656,210175180,21373747,8549498,25626124,8832755230,584215756800,6269632512000,1.0,0.015119,0.0014088155
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.1,7124582400,4987207680,65978962,35622912,1353670656,224424345,21373747,9974415,27791997,8863419434,584215756800,6269632512000,1.0,0.01517148,0.0014137064
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.2,7124582400,4987207680,70253711,56996659,1353670656,252922675,21373747,12824248,32123743,8924747839,584215756800,6269632512000,1.0,0.01527646,0.0014234882
LegalBench-RAG,1200000,1200000,100,1000,0.5,0.5,7124582400,4987207680,83077960,121117900,1353670656,338417664,21373747,21373747,45118981,9108733055,584215756800,6269632512000,1.0,0.01559139,0.0014528336
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.0,7124582400,4987207680,61704213,14249164,1396418150,270734131,21373747,7124582,29444900,8925631287,626963251200,6269632512000,1.0,0.01423629,0.0014236291
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.01,7124582400,4987207680,62131687,16386539,1396418150,275293863,21373747,7409565,30014866,8933610817,626963251200,6269632512000,1.0,0.01424902,0.0014249018
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.05,7124582400,4987207680,63841587,24936038,1396418150,293532794,21373747,8549498,32294733,8965528947,626963251200,6269632512000,1.0,0.01429993,0.0014299927
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.1,7124582400,4987207680,65978962,35622912,1396418150,316331458,21373747,9974415,35144566,9005426610,626963251200,6269632512000,1.0,0.01436356,0.0014363564
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.2,7124582400,4987207680,70253711,56996659,1396418150,361928785,21373747,12824248,40844232,9085221932,626963251200,6269632512000,1.0,0.01449084,0.0014490836
LegalBench-RAG,1200000,1200000,100,1000,0.8,0.5,7124582400,4987207680,83077960,121117900,1396418150,498720768,21373747,21373747,57943230,9324607902,626963251200,6269632512000,1.0,0.01487265,0.0014872655
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.0,7124582400,4987207680,61704213,14249164,1417791897,308138188,21373747,7124582,32437224,8987401415,648336998400,6269632512000,1.0,0.01386224,0.0014334814
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.01,7124582400,4987207680,62131687,16386539,1417791897,313552871,21373747,7409565,33075587,8996304293,648336998400,6269632512000,1.0,0.01387597,0.0014349014
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.05,7124582400,4987207680,63841587,24936038,1417791897,335211601,21373747,8549498,35629037,9031915805,648336998400,6269632512000,1.0,0.0139309,0.0014405814
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.1,7124582400,4987207680,65978962,35622912,1417791897,362285015,21373747,9974415,38820850,9076430198,648336998400,6269632512000,1.0,0.01399956,0.0014476814
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.2,7124582400,4987207680,70253711,56996659,1417791897,416431841,21373747,12824248,45204476,9165458979,648336998400,6269632512000,1.0,0.01413687,0.0014618814
LegalBench-RAG,1200000,1200000,100,1000,0.95,0.5,7124582400,4987207680,83077960,121117900,1417791897,578872320,21373747,21373747,64355354,9432545325,648336998400,6269632512000,1.0,0.01454883,0.0015044814
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.0,7124582400,4987207680,61704213,14249164,1310923161,121117900,21373747,7124582,17475601,8678550768,541468262400,62696325120000,1.0,0.01602781,0.000138422
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.01,7124582400,4987207680,62131687,16386539,1310923161,122257833,21373747,7409565,17771984,8682836916,541468262400,62696325120000,1.0,0.01603573,0.0001384904
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.05,7124582400,4987207680,63841587,24936038,1310923161,126817566,21373747,8549498,18957515,8699981512,541468262400,62696325120000,1.0,0.01606739,0.0001387638
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.1,7124582400,4987207680,65978962,35622912,1310923161,132517232,21373747,9974415,20439428,8721412257,541468262400,62696325120000,1.0,0.01610697,0.0001391056
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.2,7124582400,4987207680,70253711,56996659,1310923161,143916564,21373747,12824248,23403254,8764273744,541468262400,62696325120000,1.0,0.01618613,0.0001397893
LegalBench-RAG,1200000,1200000,100,10000,0.2,0.5,7124582400,4987207680,83077960,121117900,1310923161,178114560,21373747,21373747,32294733,8892858208,541468262400,62696325120000,1.0,0.0164236,0.0001418402
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.0,7124582400,4987207680,61704213,14249164,1353670656,195926016,21373747,7124582,23460251,8802091029,584215756800,62696325120000,1.0,0.01506651,0.0001403925
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.01,7124582400,4987207680,62131687,16386539,1353670656,198775848,21373747,7409565,23893425,8808223867,584215756800,62696325120000,1.0,0.015077,0.0001404903
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.05,7124582400,4987207680,63841587,24936038,1353670656,210175180,21373747,8549498,25626124,8832755230,584215756800,62696325120000,1.0,0.015119,0.0001408815
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.1,7124582400,4987207680,65978962,35622912,1353670656,224424345,21373747,9974415,27791997,8863419434,584215756800,62696325120000,1.0,0.01517148,0.0001413706
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.2,7124582400,4987207680,70253711,56996659,1353670656,252922675,21373747,12824248,32123743,8924747839,584215756800,62696325120000,1.0,0.01527646,0.0001423488
LegalBench-RAG,1200000,1200000,100,10000,0.5,0.5,7124582400,4987207680,83077960,121117900,1353670656,338417664,21373747,21373747,45118981,9108733055,584215756800,62696325120000,1.0,0.01559139,0.0001452834
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.0,7124582400,4987207680,61704213,14249164,1396418150,270734131,21373747,7124582,29444900,8925631287,626963251200,62696325120000,1.0,0.01423629,0.0001423629
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.01,7124582400,4987207680,62131687,16386539,1396418150,275293863,21373747,7409565,30014866,8933610817,626963251200,62696325120000,1.0,0.01424902,0.0001424902
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.05,7124582400,4987207680,63841587,24936038,1396418150,293532794,21373747,8549498,32294733,8965528947,626963251200,62696325120000,1.0,0.01429993,0.0001429993
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.1,7124582400,4987207680,65978962,35622912,1396418150,316331458,21373747,9974415,35144566,9005426610,626963251200,62696325120000,1.0,0.01436356,0.0001436356
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.2,7124582400,4987207680,70253711,56996659,1396418150,361928785,21373747,12824248,40844232,9085221932,626963251200,62696325120000,1.0,0.01449084,0.0001449084
LegalBench-RAG,1200000,1200000,100,10000,0.8,0.5,7124582400,4987207680,83077960,121117900,1396418150,498720768,21373747,21373747,57943230,9324607902,626963251200,62696325120000,1.0,0.01487265,0.0001487265
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.0,7124582400,4987207680,61704213,14249164,1417791897,308138188,21373747,7124582,32437224,8987401415,648336998400,62696325120000,1.0,0.01386224,0.0001433481
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.01,7124582400,4987207680,62131687,16386539,1417791897,313552871,21373747,7409565,33075587,8996304293,648336998400,62696325120000,1.0,0.01387597,0.0001434901
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.05,7124582400,4987207680,63841587,24936038,1417791897,335211601,21373747,8549498,35629037,9031915805,648336998400,62696325120000,1.0,0.0139309,0.0001440581
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.1,7124582400,4987207680,65978962,35622912,1417791897,362285015,21373747,9974415,38820850,9076430198,648336998400,62696325120000,1.0,0.01399956,0.0001447681
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.2,7124582400,4987207680,70253711,56996659,1417791897,416431841,21373747,12824248,45204476,9165458979,648336998400,62696325120000,1.0,0.01413687,0.0001461881
LegalBench-RAG,1200000,1200000,100,10000,0.95,0.5,7124582400,4987207680,83077960,121117900,1417791897,578872320,21373747,21373747,64355354,9432545325,648336998400,62696325120000,1.0,0.01454883,0.0001504481
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.0,7124582400,4987207680,61704213,14249164,1310923161,121117900,21373747,7124582,17475601,8678550768,541468262400,626963251200000,1.0,0.01602781,1.38422e-05
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.01,7124582400,4987207680,62131687,16386539,1310923161,122257833,21373747,7409565,17771984,8682836916,541468262400,626963251200000,1.0,0.01603573,1.3849e-05
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.05,7124582400,4987207680,63841587,24936038,1310923161,126817566,21373747,8549498,18957515,8699981512,541468262400,626963251200000,1.0,0.01606739,1.38764e-05
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.1,7124582400,4987207680,65978962,35622912,1310923161,132517232,21373747,9974415,20439428,8721412257,541468262400,626963251200000,1.0,0.01610697,1.39106e-05
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.2,7124582400,4987207680,70253711,56996659,1310923161,143916564,21373747,12824248,23403254,8764273744,541468262400,626963251200000,1.0,0.01618613,1.39789e-05
LegalBench-RAG,1200000,1200000,100,100000,0.2,0.5,7124582400,4987207680,83077960,121117900,1310923161,178114560,21373747,21373747,32294733,8892858208,541468262400,626963251200000,1.0,0.0164236,1.4184e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.0,7124582400,4987207680,61704213,14249164,1353670656,195926016,21373747,7124582,23460251,8802091029,584215756800,626963251200000,1.0,0.01506651,1.40392e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.01,7124582400,4987207680,62131687,16386539,1353670656,198775848,21373747,7409565,23893425,8808223867,584215756800,626963251200000,1.0,0.015077,1.4049e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.05,7124582400,4987207680,63841587,24936038,1353670656,210175180,21373747,8549498,25626124,8832755230,584215756800,626963251200000,1.0,0.015119,1.40882e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.1,7124582400,4987207680,65978962,35622912,1353670656,224424345,21373747,9974415,27791997,8863419434,584215756800,626963251200000,1.0,0.01517148,1.41371e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.2,7124582400,4987207680,70253711,56996659,1353670656,252922675,21373747,12824248,32123743,8924747839,584215756800,626963251200000,1.0,0.01527646,1.42349e-05
LegalBench-RAG,1200000,1200000,100,100000,0.5,0.5,7124582400,4987207680,83077960,121117900,1353670656,338417664,21373747,21373747,45118981,9108733055,584215756800,626963251200000,1.0,0.01559139,1.45283e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.0,7124582400,4987207680,61704213,14249164,1396418150,270734131,21373747,7124582,29444900,8925631287,626963251200,626963251200000,1.0,0.01423629,1.42363e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.01,7124582400,4987207680,62131687,16386539,1396418150,275293863,21373747,7409565,30014866,8933610817,626963251200,626963251200000,1.0,0.01424902,1.4249e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.05,7124582400,4987207680,63841587,24936038,1396418150,293532794,21373747,8549498,32294733,8965528947,626963251200,626963251200000,1.0,0.01429993,1.42999e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.1,7124582400,4987207680,65978962,35622912,1396418150,316331458,21373747,9974415,35144566,9005426610,626963251200,626963251200000,1.0,0.01436356,1.43636e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.2,7124582400,4987207680,70253711,56996659,1396418150,361928785,21373747,12824248,40844232,9085221932,626963251200,626963251200000,1.0,0.01449084,1.44908e-05
LegalBench-RAG,1200000,1200000,100,100000,0.8,0.5,7124582400,4987207680,83077960,121117900,1396418150,498720768,21373747,21373747,57943230,9324607902,626963251200,626963251200000,1.0,0.01487265,1.48727e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.0,7124582400,4987207680,61704213,14249164,1417791897,308138188,21373747,7124582,32437224,8987401415,648336998400,626963251200000,1.0,0.01386224,1.43348e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.01,7124582400,4987207680,62131687,16386539,1417791897,313552871,21373747,7409565,33075587,8996304293,648336998400,626963251200000,1.0,0.01387597,1.4349e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.05,7124582400,4987207680,63841587,24936038,1417791897,335211601,21373747,8549498,35629037,9031915805,648336998400,626963251200000,1.0,0.0139309,1.44058e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.1,7124582400,4987207680,65978962,35622912,1417791897,362285015,21373747,9974415,38820850,9076430198,648336998400,626963251200000,1.0,0.01399956,1.44768e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.2,7124582400,4987207680,70253711,56996659,1417791897,416431841,21373747,12824248,45204476,9165458979,648336998400,626963251200000,1.0,0.01413687,1.46188e-05
LegalBench-RAG,1200000,1200000,100,100000,0.95,0.5,7124582400,4987207680,83077960,121117900,1417791897,578872320,21373747,21373747,64355354,9432545325,648336998400,626963251200000,1.0,0.01454883,1.50448e-05
LegalBench-RAG,1200000,1200000,500,1000,0.2,0.0,7124582400,4987207680,73226933,14249164,1310923161,121117900,21373747,7124582,18397419,8690995306,2707341312000,6269632512000,1.0,0.00321016,0.0013862049
LegalBench-RAG,1200000,1200000,500,1000,0.2,0.01,7124582400,4987207680,73654408,16386539,1310923161,122257833,21373747,7409565,18693802,8695281455,2707341312000,6269632512000,1.0,0.00321174,0.0013868885
LegalBench-RAG,1200000,1200000,500,1000,0.2,0.05,7124582400,4987207680,75364308,24936038,1310923161,126817566,21373747,8549498,19879332,8712426050,2707341312000,6269632512000,1.0,0.00321807,0.0013896231
LegalBench-RAG,1200000,1200000,500,1000,0.2,0.1,7124582400,4987207680,77501682,35622912,1310923161,132517232,21373747,9974415,21361245,8733856794,2707341312000,6269632512000,1.0,0.00322599,0.0013930413
LegalBench-RAG,1200000,1200000,500,1000,0.2,0.2,7124582400,4987207680,81776432,56996659,1310923161,143916564,21373747,12824248,24325072,8776718283,2707341312000,6269632512000,1.0,0.00324182,0.0013998776
